"id","listing_url","host_id","host_url","host_name","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_listings_count","neighborhood","latitude","longitude","room_type","accommodates","bathrooms","bedrooms","beds","price","has_availability","availability_30","availability_60","availability_90","availability_365","number_of_reviews","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","calculated_host_listings_count","reviews_per_month","zip_code"
"857184653102730938",https://www.airbnb.com/rooms/857184653102730938,"14436460",https://www.airbnb.com/users/show/14436460,Kimberly,within a few hours,1.00000000000000000000,1.00000000000000000000,f,"2",Downtown/Civic Center,"37.78216",-122.42055,Entire home/apt,2,1.0,0,1,105.00,t,0,29,29,293,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,"0.14","94102"
"39956343",https://www.airbnb.com/rooms/39956343,"20704144",https://www.airbnb.com/users/show/20704144,William,within an hour,0.99000000000000000000,0.70000000000000000000,t,"669",Downtown/Civic Center,"37.77988",-122.42172,Entire home/apt,2,1.0,0,1,99.00,t,5,5,5,5,45,4.78,4.67,4.82,5.0,4.96,4.76,4.69,20,"0.87","94102"
"1105114864330537567",https://www.airbnb.com/rooms/1105114864330537567,"501999278",https://www.airbnb.com/users/show/501999278,RoomPicks,within an hour,1.00000000000000000000,0.88000000000000000000,f,"2057",Downtown/Civic Center,"37.78593",-122.40871,Private room,2,1.0,1,1,161.00,t,26,56,86,347,0,,,,,,,,28,"","94102"
"2111361",https://www.airbnb.com/rooms/2111361,"10764661",https://www.airbnb.com/users/show/10764661,Carlos & Graciela,within a few hours,1.00000000000000000000,0.82000000000000000000,f,"4",Downtown/Civic Center,"37.78133",-122.42135,Entire home/apt,3,1.0,0,1,103.00,t,4,34,64,339,104,4.88,4.91,4.93,4.93,4.93,4.44,4.61,4,"0.84","94102"
"46118226",https://www.airbnb.com/rooms/46118226,"608445",https://www.airbnb.com/users/show/608445,Hassan,within a few hours,1.00000000000000000000,0.50000000000000000000,f,"2",Downtown/Civic Center,"37.78017",-122.42236,Entire home/apt,2,1.0,1,1,120.00,t,0,0,0,111,1,5.0,5.0,5.0,5.0,5.0,5.0,4.0,2,"0.36","94102"
"1040249775082936671",https://www.airbnb.com/rooms/1040249775082936671,"52178915",https://www.airbnb.com/users/show/52178915,Jim,within a few hours,0.98000000000000000000,0.67000000000000000000,t,"136",Downtown/Civic Center,"37.7798972160329",-122.42252025824975,Entire home/apt,2,1.0,1,1,98.00,t,5,5,5,5,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,49,"0.70","94102"
"41696765",https://www.airbnb.com/rooms/41696765,"52178915",https://www.airbnb.com/users/show/52178915,Jim,within a few hours,0.98000000000000000000,0.67000000000000000000,t,"136",Downtown/Civic Center,"37.77985",-122.42176,Entire home/apt,2,1.0,0,1,120.00,t,0,6,10,10,32,4.97,4.91,4.91,4.97,5.0,4.72,4.94,49,"0.64","94102"
"1051790105616175282",https://www.airbnb.com/rooms/1051790105616175282,"542041520",https://www.airbnb.com/users/show/542041520,Allen,within an hour,1.00000000000000000000,0.98000000000000000000,f,"349",Downtown/Civic Center,"37.7884146",-122.4215935,Private room,2,1.0,1,1,150.00,t,17,47,77,348,0,,,,,,,,342,"","94102"
"36348154",https://www.airbnb.com/rooms/36348154,"4430421",https://www.airbnb.com/users/show/4430421,Landmark,within a few hours,0.94000000000000000000,0.92000000000000000000,f,"149",Downtown/Civic Center,"37.78426",-122.41644,Entire home/apt,2,1.0,0,1,85.00,t,27,57,87,177,1,3.0,5.0,5.0,5.0,3.0,4.0,3.0,149,"0.05","94102"
"23292919",https://www.airbnb.com/rooms/23292919,"173206762",https://www.airbnb.com/users/show/173206762,Stratford,within an hour,0.80000000000000000000,0.99000000000000000000,f,"61",Downtown/Civic Center,"37.78787",-122.40881,Private room,2,1.0,0,1,176.00,t,24,54,81,138,2,4.5,4.5,3.5,4.5,5.0,5.0,5.0,61,"0.03","94102"
"51927761",https://www.airbnb.com/rooms/51927761,"7781167",https://www.airbnb.com/users/show/7781167,Ted,within a day,0.50000000000000000000,0.60000000000000000000,f,"1",Downtown/Civic Center,"37.78326",-122.42122,Entire home/apt,2,1.0,1,1,110.00,t,0,16,16,231,1,4.0,5.0,3.0,4.0,5.0,5.0,5.0,1,"0.11","94102"
"6985131",https://www.airbnb.com/rooms/6985131,"36060750",https://www.airbnb.com/users/show/36060750,Grace,N/A,,1.00000000000000000000,t,"1",Ocean View,"37.72167",-122.45782,Private room,2,1.0,1,1,129.00,t,30,53,83,173,194,4.85,4.9,4.86,4.95,4.98,4.72,4.82,1,"1.85","94112"
"38388546",https://www.airbnb.com/rooms/38388546,"197574853",https://www.airbnb.com/users/show/197574853,Kati,N/A,,1.00000000000000000000,f,"1",Ocean View,"37.72144",-122.46622,Private room,2,1.5,1,1,90.00,t,0,5,35,310,18,5.0,5.0,5.0,4.89,4.94,4.89,4.89,1,"0.59","94112"
"965979998524699521",https://www.airbnb.com/rooms/965979998524699521,"442029804",https://www.airbnb.com/users/show/442029804,Live Suite,within an hour,0.98000000000000000000,0.56000000000000000000,f,"2633",Downtown/Civic Center,"37.77983",-122.42275,Entire home/apt,2,1.0,0,1,183.00,t,23,50,80,289,0,,,,,,,,48,"","94102"
"1051782968788682088",https://www.airbnb.com/rooms/1051782968788682088,"542041520",https://www.airbnb.com/users/show/542041520,Allen,within an hour,1.00000000000000000000,0.98000000000000000000,f,"349",Downtown/Civic Center,"37.7884146",-122.4215935,Private room,2,1.0,1,1,150.00,t,24,54,84,359,1,2.0,1.0,1.0,5.0,5.0,5.0,2.0,342,"0.83","94102"
"965980356612035895",https://www.airbnb.com/rooms/965980356612035895,"442029804",https://www.airbnb.com/users/show/442029804,Live Suite,within an hour,0.98000000000000000000,0.56000000000000000000,f,"2633",Downtown/Civic Center,"37.77993952520537",-122.42250188417968,Entire home/apt,2,1.0,0,1,183.00,t,23,50,80,289,0,,,,,,,,48,"","94102"
"965980258974398454",https://www.airbnb.com/rooms/965980258974398454,"442029804",https://www.airbnb.com/users/show/442029804,Live Suite,within an hour,0.98000000000000000000,0.56000000000000000000,f,"2633",Downtown/Civic Center,"37.77991234122049",-122.4218864621048,Entire home/apt,2,1.0,0,1,183.00,t,23,50,80,289,0,,,,,,,,48,"","94102"
"24497818",https://www.airbnb.com/rooms/24497818,"4430421",https://www.airbnb.com/users/show/4430421,Landmark,within a few hours,0.94000000000000000000,0.92000000000000000000,f,"149",Downtown/Civic Center,"37.78433",-122.41651,Entire home/apt,2,1.0,0,1,78.00,t,27,57,87,177,1,5.0,5.0,5.0,5.0,5.0,3.0,4.0,149,"0.01","94102"
"1105617638365685080",https://www.airbnb.com/rooms/1105617638365685080,"520931919",https://www.airbnb.com/users/show/520931919,Chris,within an hour,0.98000000000000000000,0.97000000000000000000,f,"410",Downtown/Civic Center,"37.78821339535661",-122.42062781762132,Private room,2,1.0,1,1,314.00,t,30,60,90,365,0,,,,,,,,379,"","94102"
"1007825236808336470",https://www.airbnb.com/rooms/1007825236808336470,"520931919",https://www.airbnb.com/users/show/520931919,Chris,within an hour,0.98000000000000000000,0.97000000000000000000,f,"410",Downtown/Civic Center,"37.78789151285428",-122.42041847967799,Private room,2,1.0,1,1,150.00,t,30,60,90,365,2,1.5,2.0,2.0,4.5,4.5,4.0,1.5,379,"0.46","94102"
"24698383",https://www.airbnb.com/rooms/24698383,"4430421",https://www.airbnb.com/users/show/4430421,Landmark,within a few hours,0.94000000000000000000,0.92000000000000000000,f,"149",Downtown/Civic Center,"37.78613",-122.41427,Entire home/apt,2,1.0,0,1,77.00,t,27,57,87,177,3,4.33,5.0,5.0,5.0,5.0,4.0,5.0,149,"0.04","94102"
"1031180388621836538",https://www.airbnb.com/rooms/1031180388621836538,"520931919",https://www.airbnb.com/users/show/520931919,Chris,within an hour,0.98000000000000000000,0.97000000000000000000,f,"410",Downtown/Civic Center,"37.78801798820341",-122.42057152066177,Private room,2,1.0,1,1,150.00,t,30,60,90,365,0,,,,,,,,379,"","94102"
"1018313354481928350",https://www.airbnb.com/rooms/1018313354481928350,"542041520",https://www.airbnb.com/users/show/542041520,Allen,within an hour,1.00000000000000000000,0.98000000000000000000,f,"349",Downtown/Civic Center,"37.7884146",-122.4215935,Private room,2,1.0,1,1,150.00,t,30,60,90,280,0,,,,,,,,342,"","94102"
"808638270915912099",https://www.airbnb.com/rooms/808638270915912099,"389697794",https://www.airbnb.com/users/show/389697794,David,within an hour,0.98000000000000000000,0.64000000000000000000,t,"1057",Downtown/Civic Center,"37.7890848",-122.4129685,Entire home/apt,6,1.0,2,3,262.00,t,2,29,47,285,1,5.0,4.0,5.0,5.0,4.0,5.0,4.0,30,"0.81","94102"
"23326739",https://www.airbnb.com/rooms/23326739,"4430421",https://www.airbnb.com/users/show/4430421,Landmark,within a few hours,0.94000000000000000000,0.92000000000000000000,f,"149",Downtown/Civic Center,"37.78604",-122.41618,Entire home/apt,2,1.0,0,1,85.00,t,27,57,87,177,2,4.5,5.0,5.0,5.0,5.0,3.5,4.5,149,"0.03","94102"
"808638120664983214",https://www.airbnb.com/rooms/808638120664983214,"389697794",https://www.airbnb.com/users/show/389697794,David,within an hour,0.98000000000000000000,0.64000000000000000000,t,"1057",Downtown/Civic Center,"37.7890848",-122.4129685,Entire home/apt,6,1.0,2,3,262.00,t,2,29,47,285,1,5.0,4.0,5.0,5.0,5.0,4.0,3.0,30,"0.64","94102"
"1009465210001400668",https://www.airbnb.com/rooms/1009465210001400668,"520931919",https://www.airbnb.com/users/show/520931919,Chris,within an hour,0.98000000000000000000,0.97000000000000000000,f,"410",Downtown/Civic Center,"37.78774",-122.42071,Private room,2,1.0,1,1,150.00,t,30,60,90,365,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,379,"0.70","94102"
"784018157777299182",https://www.airbnb.com/rooms/784018157777299182,"442029804",https://www.airbnb.com/users/show/442029804,Live Suite,within an hour,0.98000000000000000000,0.56000000000000000000,f,"2633",Downtown/Civic Center,"37.78943173387312",-122.4118955904297,Entire home/apt,6,2.0,3,3,316.00,t,5,22,36,274,0,,,,,,,,48,"","94102"
"784012957346133048",https://www.airbnb.com/rooms/784012957346133048,"442029804",https://www.airbnb.com/users/show/442029804,Live Suite,within an hour,0.98000000000000000000,0.56000000000000000000,f,"2633",Downtown/Civic Center,"37.788032726779406",-122.41393447980515,Entire home/apt,6,1.0,2,3,262.00,t,2,29,47,285,0,,,,,,,,48,"","94102"
"1079130345715517424",https://www.airbnb.com/rooms/1079130345715517424,"542041520",https://www.airbnb.com/users/show/542041520,Allen,within an hour,1.00000000000000000000,0.98000000000000000000,f,"349",Downtown/Civic Center,"37.787908803027854",-122.42049726553009,Private room,2,1.0,1,1,150.00,t,30,60,90,365,0,,,,,,,,342,"","94102"
"1088376440748871996",https://www.airbnb.com/rooms/1088376440748871996,"520931919",https://www.airbnb.com/users/show/520931919,Chris,within an hour,0.98000000000000000000,0.97000000000000000000,f,"410",Downtown/Civic Center,"37.78769",-122.42069,Private room,2,1.0,1,1,150.00,t,30,60,90,365,0,,,,,,,,379,"","94102"
"808517283110770115",https://www.airbnb.com/rooms/808517283110770115,"21265745",https://www.airbnb.com/users/show/21265745,Brad And Sarah,within an hour,0.93000000000000000000,0.68000000000000000000,t,"306",Downtown/Civic Center,"37.7892184017746",-122.41393090405525,Entire home/apt,4,1.0,1,2,415.00,t,23,40,40,40,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,12,"0.26","94102"
"875267410430053691",https://www.airbnb.com/rooms/875267410430053691,"2047513",https://www.airbnb.com/users/show/2047513,Billy,N/A,,1.00000000000000000000,f,"1",Inner Richmond,"37.78501",-122.46027,Entire home/apt,4,2.5,2,2,200.00,t,0,5,35,125,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,"0.13","94118"
"1009040014790278487",https://www.airbnb.com/rooms/1009040014790278487,"520931919",https://www.airbnb.com/users/show/520931919,Chris,within an hour,0.98000000000000000000,0.97000000000000000000,f,"410",Downtown/Civic Center,"37.78801",-122.42069,Private room,2,1.0,1,1,150.00,t,30,60,90,365,0,,,,,,,,379,"","94102"
"1050994997477114837",https://www.airbnb.com/rooms/1050994997477114837,"520931919",https://www.airbnb.com/users/show/520931919,Chris,within an hour,0.98000000000000000000,0.97000000000000000000,f,"410",Downtown/Civic Center,"37.78756",-122.42056,Private room,2,1.0,1,1,150.00,t,30,60,90,365,0,,,,,,,,379,"","94102"
"1031174382667584597",https://www.airbnb.com/rooms/1031174382667584597,"520931919",https://www.airbnb.com/users/show/520931919,Chris,within an hour,0.98000000000000000000,0.97000000000000000000,f,"410",Downtown/Civic Center,"37.78768184582486",-122.42056605594729,Private room,2,1.0,1,1,150.00,t,30,60,90,365,0,,,,,,,,379,"","94102"
"895507166840933890",https://www.airbnb.com/rooms/895507166840933890,"482174715",https://www.airbnb.com/users/show/482174715,Suite Life,within an hour,0.97000000000000000000,0.56000000000000000000,t,"1606",Downtown/Civic Center,"37.7889904",-122.4127915,Entire home/apt,4,1.0,1,2,596.00,t,0,0,0,0,0,,,,,,,,25,"","94102"
"21739935",https://www.airbnb.com/rooms/21739935,"4430421",https://www.airbnb.com/users/show/4430421,Landmark,within a few hours,0.94000000000000000000,0.92000000000000000000,f,"149",Downtown/Civic Center,"37.78539",-122.41661,Entire home/apt,2,1.0,0,1,87.00,t,27,57,87,177,3,5.0,5.0,5.0,5.0,5.0,4.33,5.0,149,"0.05","94102"
"1019334756479300008",https://www.airbnb.com/rooms/1019334756479300008,"542041520",https://www.airbnb.com/users/show/542041520,Allen,within an hour,1.00000000000000000000,0.98000000000000000000,f,"349",Downtown/Civic Center,"37.7884146",-122.4215935,Private room,2,1.0,1,1,150.00,t,30,60,90,280,1,3.0,3.0,4.0,5.0,4.0,3.0,3.0,342,"0.53","94102"
"1089041842280934887",https://www.airbnb.com/rooms/1089041842280934887,"520931919",https://www.airbnb.com/users/show/520931919,Chris,within an hour,0.98000000000000000000,0.97000000000000000000,f,"410",Downtown/Civic Center,"37.78743674526135",-122.42059937543361,Private room,2,1.0,1,1,150.00,t,30,60,90,365,0,,,,,,,,379,"","94102"
"1019222663479796308",https://www.airbnb.com/rooms/1019222663479796308,"542041520",https://www.airbnb.com/users/show/542041520,Allen,within an hour,1.00000000000000000000,0.98000000000000000000,f,"349",Downtown/Civic Center,"37.7884146",-122.4215935,Private room,2,1.0,1,1,150.00,t,30,60,90,365,0,,,,,,,,342,"","94102"
"1003698738562772981",https://www.airbnb.com/rooms/1003698738562772981,"542041520",https://www.airbnb.com/users/show/542041520,Allen,within an hour,1.00000000000000000000,0.98000000000000000000,f,"349",Downtown/Civic Center,"37.7884146",-122.4215935,Private room,2,1.0,1,1,150.00,t,30,60,90,365,0,,,,,,,,342,"","94102"
"1019945296715615641",https://www.airbnb.com/rooms/1019945296715615641,"542041520",https://www.airbnb.com/users/show/542041520,Allen,within an hour,1.00000000000000000000,0.98000000000000000000,f,"349",Downtown/Civic Center,"37.7884146",-122.4215935,Private room,2,1.0,1,1,150.00,t,30,60,90,365,0,,,,,,,,342,"","94102"
"1021518938517809333",https://www.airbnb.com/rooms/1021518938517809333,"542041520",https://www.airbnb.com/users/show/542041520,Allen,within an hour,1.00000000000000000000,0.98000000000000000000,f,"349",Downtown/Civic Center,"37.7884146",-122.4215935,Private room,2,1.0,1,1,150.00,t,30,60,90,280,0,,,,,,,,342,"","94102"
"1016673693140584417",https://www.airbnb.com/rooms/1016673693140584417,"542041520",https://www.airbnb.com/users/show/542041520,Allen,within an hour,1.00000000000000000000,0.98000000000000000000,f,"349",Downtown/Civic Center,"37.7884146",-122.4215935,Private room,2,1.0,1,1,150.00,t,30,60,90,365,1,2.0,1.0,3.0,5.0,3.0,4.0,3.0,342,"0.44","94102"
"1016369909329193290",https://www.airbnb.com/rooms/1016369909329193290,"542041520",https://www.airbnb.com/users/show/542041520,Allen,within an hour,1.00000000000000000000,0.98000000000000000000,f,"349",Downtown/Civic Center,"37.7884146",-122.4215935,Private room,2,1.0,1,1,150.00,t,30,60,90,365,0,,,,,,,,342,"","94102"
"1016873360054235983",https://www.airbnb.com/rooms/1016873360054235983,"542041520",https://www.airbnb.com/users/show/542041520,Allen,within an hour,1.00000000000000000000,0.98000000000000000000,f,"349",Downtown/Civic Center,"37.7884146",-122.4215935,Private room,2,1.0,1,1,150.00,t,30,60,90,270,2,3.0,3.5,3.5,4.5,4.0,3.5,3.0,342,"0.50","94102"
"1016463862800681541",https://www.airbnb.com/rooms/1016463862800681541,"542041520",https://www.airbnb.com/users/show/542041520,Allen,within an hour,1.00000000000000000000,0.98000000000000000000,f,"349",Downtown/Civic Center,"37.7884146",-122.4215935,Private room,2,1.0,1,1,150.00,t,30,60,90,365,0,,,,,,,,342,"","94102"
"1019231839668012795",https://www.airbnb.com/rooms/1019231839668012795,"542041520",https://www.airbnb.com/users/show/542041520,Allen,within an hour,1.00000000000000000000,0.98000000000000000000,f,"349",Downtown/Civic Center,"37.7884146",-122.4215935,Private room,2,1.0,1,1,150.00,t,30,60,90,280,0,,,,,,,,342,"","94102"
"1089053726257551398",https://www.airbnb.com/rooms/1089053726257551398,"520931919",https://www.airbnb.com/users/show/520931919,Chris,within an hour,0.98000000000000000000,0.97000000000000000000,f,"410",Downtown/Civic Center,"37.7874729433051",-122.4204554763462,Private room,2,1.0,1,1,150.00,t,30,60,90,365,0,,,,,,,,379,"","94102"
"1010070516815023595",https://www.airbnb.com/rooms/1010070516815023595,"520931919",https://www.airbnb.com/users/show/520931919,Chris,within an hour,0.98000000000000000000,0.97000000000000000000,f,"410",Downtown/Civic Center,"37.78737",-122.42089,Private room,2,1.0,1,1,150.00,t,30,60,90,365,0,,,,,,,,379,"","94102"
"1078541614457600553",https://www.airbnb.com/rooms/1078541614457600553,"520931919",https://www.airbnb.com/users/show/520931919,Chris,within an hour,0.98000000000000000000,0.97000000000000000000,f,"410",Downtown/Civic Center,"37.788052769735316",-122.42045877053707,Private room,2,1.0,1,1,150.00,t,30,60,90,270,0,,,,,,,,379,"","94102"
"784018861799142941",https://www.airbnb.com/rooms/784018861799142941,"482174715",https://www.airbnb.com/users/show/482174715,Suite Life,within an hour,0.97000000000000000000,0.56000000000000000000,t,"1606",Downtown/Civic Center,"37.7889904",-122.4127915,Entire home/apt,6,2.0,3,3,316.00,t,5,22,33,271,0,,,,,,,,25,"","94102"
"1085977030423032078",https://www.airbnb.com/rooms/1085977030423032078,"520931919",https://www.airbnb.com/users/show/520931919,Chris,within an hour,0.98000000000000000000,0.97000000000000000000,f,"410",Downtown/Civic Center,"37.78765",-122.42107,Private room,2,1.0,1,1,150.00,t,30,60,90,270,0,,,,,,,,379,"","94102"
"1015524696975452621",https://www.airbnb.com/rooms/1015524696975452621,"542041520",https://www.airbnb.com/users/show/542041520,Allen,within an hour,1.00000000000000000000,0.98000000000000000000,f,"349",Downtown/Civic Center,"37.7884146",-122.4215935,Private room,2,1.0,1,1,150.00,t,30,60,90,280,0,,,,,,,,342,"","94102"
"1018795960825444032",https://www.airbnb.com/rooms/1018795960825444032,"542041520",https://www.airbnb.com/users/show/542041520,Allen,within an hour,1.00000000000000000000,0.98000000000000000000,f,"349",Downtown/Civic Center,"37.7884146",-122.4215935,Private room,2,1.0,1,1,150.00,t,30,60,90,365,0,,,,,,,,342,"","94102"
"1016731854727539795",https://www.airbnb.com/rooms/1016731854727539795,"542041520",https://www.airbnb.com/users/show/542041520,Allen,within an hour,1.00000000000000000000,0.98000000000000000000,f,"349",Downtown/Civic Center,"37.7884146",-122.4215935,Private room,2,1.0,1,1,150.00,t,30,60,90,275,0,,,,,,,,342,"","94102"
"1016733952421901496",https://www.airbnb.com/rooms/1016733952421901496,"542041520",https://www.airbnb.com/users/show/542041520,Allen,within an hour,1.00000000000000000000,0.98000000000000000000,f,"349",Downtown/Civic Center,"37.7884146",-122.4215935,Private room,2,1.0,1,1,150.00,t,30,60,90,365,0,,,,,,,,342,"","94102"
"1019741860392717484",https://www.airbnb.com/rooms/1019741860392717484,"542041520",https://www.airbnb.com/users/show/542041520,Allen,within an hour,1.00000000000000000000,0.98000000000000000000,f,"349",Downtown/Civic Center,"37.7884146",-122.4215935,Private room,2,1.0,1,1,150.00,t,30,60,90,280,0,,,,,,,,342,"","94102"
"1019808149250380393",https://www.airbnb.com/rooms/1019808149250380393,"542041520",https://www.airbnb.com/users/show/542041520,Allen,within an hour,1.00000000000000000000,0.98000000000000000000,f,"349",Downtown/Civic Center,"37.7884146",-122.4215935,Private room,2,1.0,1,1,150.00,t,30,60,90,270,0,,,,,,,,342,"","94102"
"1003422599763702825",https://www.airbnb.com/rooms/1003422599763702825,"542041520",https://www.airbnb.com/users/show/542041520,Allen,within an hour,1.00000000000000000000,0.98000000000000000000,f,"349",Downtown/Civic Center,"37.7884146",-122.4215935,Private room,2,1.0,1,1,150.00,t,30,60,90,365,0,,,,,,,,342,"","94102"
"19829202",https://www.airbnb.com/rooms/19829202,"4430421",https://www.airbnb.com/users/show/4430421,Landmark,within a few hours,0.94000000000000000000,0.92000000000000000000,f,"149",Downtown/Civic Center,"37.78552",-122.4143,Entire home/apt,2,1.0,0,1,77.00,t,28,58,88,178,8,4.0,4.88,4.88,4.63,4.75,3.63,4.13,149,"0.10","94102"
"44464605",https://www.airbnb.com/rooms/44464605,"4430421",https://www.airbnb.com/users/show/4430421,Landmark,within a few hours,0.94000000000000000000,0.92000000000000000000,f,"149",Downtown/Civic Center,"37.78555",-122.4165,Entire home/apt,2,1.0,0,1,74.00,t,27,57,87,177,0,,,,,,,,149,"","94102"
"969623146233107396",https://www.airbnb.com/rooms/969623146233107396,"21265745",https://www.airbnb.com/users/show/21265745,Brad And Sarah,within an hour,0.93000000000000000000,0.68000000000000000000,t,"306",Downtown/Civic Center,"37.787398394654595",-122.41464548838817,Entire home/apt,4,1.0,0,2,174.00,t,22,52,63,63,8,4.88,5.0,5.0,5.0,5.0,4.5,4.75,12,"1.36","94102"
"1019786108231840624",https://www.airbnb.com/rooms/1019786108231840624,"542041520",https://www.airbnb.com/users/show/542041520,Allen,within an hour,1.00000000000000000000,0.98000000000000000000,f,"349",Downtown/Civic Center,"37.7884146",-122.4215935,Private room,2,1.0,1,1,150.00,t,6,36,66,341,0,,,,,,,,342,"","94102"
"958693643564058837",https://www.airbnb.com/rooms/958693643564058837,"100238132",https://www.airbnb.com/users/show/100238132,Michael,within an hour,1.00000000000000000000,0.96000000000000000000,t,"61",Downtown/Civic Center,"37.789768233821334",-122.41179856570157,Entire home/apt,4,1.0,1,2,223.00,t,29,59,89,181,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6,"0.51","94102"
"1056588238632763482",https://www.airbnb.com/rooms/1056588238632763482,"100238132",https://www.airbnb.com/users/show/100238132,Michael,within an hour,1.00000000000000000000,0.96000000000000000000,t,"61",Downtown/Civic Center,"37.789635038366036",-122.41195384044352,Entire home/apt,4,1.0,1,2,223.00,t,29,59,89,181,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6,"0.53","94102"
"1020321543804980433",https://www.airbnb.com/rooms/1020321543804980433,"542041520",https://www.airbnb.com/users/show/542041520,Allen,within an hour,1.00000000000000000000,0.98000000000000000000,f,"349",Downtown/Civic Center,"37.7884146",-122.4215935,Private room,2,1.0,1,1,150.00,t,30,60,90,280,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,342,"0.27","94102"
"1006888221731452406",https://www.airbnb.com/rooms/1006888221731452406,"542041520",https://www.airbnb.com/users/show/542041520,Allen,within an hour,1.00000000000000000000,0.98000000000000000000,f,"349",Downtown/Civic Center,"37.7884146",-122.4215935,Private room,2,1.0,1,1,150.00,t,30,60,90,365,0,,,,,,,,342,"","94102"
"1051703814754758090",https://www.airbnb.com/rooms/1051703814754758090,"542041520",https://www.airbnb.com/users/show/542041520,Allen,within an hour,1.00000000000000000000,0.98000000000000000000,f,"349",Downtown/Civic Center,"37.7884146",-122.4215935,Private room,2,1.0,1,1,150.00,t,30,60,90,365,0,,,,,,,,342,"","94102"
"1008149399584279548",https://www.airbnb.com/rooms/1008149399584279548,"520931919",https://www.airbnb.com/users/show/520931919,Chris,within an hour,0.98000000000000000000,0.97000000000000000000,f,"410",Downtown/Civic Center,"37.78807",-122.42049,Private room,2,1.0,1,1,150.00,t,30,60,90,365,0,,,,,,,,379,"","94102"
"1019866570400320753",https://www.airbnb.com/rooms/1019866570400320753,"32937427",https://www.airbnb.com/users/show/32937427,Susie,within an hour,1.00000000000000000000,0.98000000000000000000,f,"3",Downtown/Civic Center,"37.781231929823775",-122.41269754088046,Entire home/apt,4,1.0,1,1,145.00,t,30,60,90,365,1,3.0,4.0,5.0,5.0,5.0,1.0,3.0,3,"0.59","94102"
"784011956143716527",https://www.airbnb.com/rooms/784011956143716527,"482174715",https://www.airbnb.com/users/show/482174715,Suite Life,within an hour,0.97000000000000000000,0.56000000000000000000,t,"1606",Downtown/Civic Center,"37.7889904",-122.4127915,Entire home/apt,4,1.0,1,2,233.00,t,25,55,85,360,5,4.8,4.8,5.0,5.0,5.0,4.6,4.8,25,"0.48","94102"
"21610333",https://www.airbnb.com/rooms/21610333,"4430421",https://www.airbnb.com/users/show/4430421,Landmark,within a few hours,0.94000000000000000000,0.92000000000000000000,f,"149",Downtown/Civic Center,"37.78618",-122.41453,Entire home/apt,2,1.0,0,1,77.00,t,0,0,0,79,1,5.0,5.0,5.0,4.0,5.0,2.0,5.0,149,"0.05","94102"
"24968111",https://www.airbnb.com/rooms/24968111,"4430421",https://www.airbnb.com/users/show/4430421,Landmark,within a few hours,0.94000000000000000000,0.92000000000000000000,f,"149",Downtown/Civic Center,"37.78419",-122.41209,Entire home/apt,2,1.0,0,1,76.00,t,27,57,87,177,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,149,"0.05","94102"
"808622297875325704",https://www.airbnb.com/rooms/808622297875325704,"389697794",https://www.airbnb.com/users/show/389697794,David,within an hour,0.98000000000000000000,0.64000000000000000000,t,"1057",Downtown/Civic Center,"37.7878653",-122.4104163,Entire home/apt,4,1.0,0,2,220.00,t,24,54,84,295,1,3.0,3.0,3.0,5.0,3.0,2.0,2.0,30,"0.15","94102"
"10550345",https://www.airbnb.com/rooms/10550345,"215446",https://www.airbnb.com/users/show/215446,Jacob,within a day,1.00000000000000000000,0.75000000000000000000,f,"1",Downtown/Civic Center,"37.78838",-122.41015,Entire home/apt,4,1.0,0,2,235.00,t,20,50,80,355,18,4.61,4.61,4.78,4.56,4.61,4.94,4.56,1,"0.24","94102"
"808620158909300201",https://www.airbnb.com/rooms/808620158909300201,"442029804",https://www.airbnb.com/users/show/442029804,Live Suite,within an hour,0.98000000000000000000,0.56000000000000000000,f,"2633",Downtown/Civic Center,"37.78848",-122.41109,Entire home/apt,4,1.0,0,2,220.00,t,24,54,84,295,0,,,,,,,,48,"","94102"
"15054072",https://www.airbnb.com/rooms/15054072,"22267033",https://www.airbnb.com/users/show/22267033,Jennifer,within a day,0.87000000000000000000,0.18000000000000000000,f,"77",Downtown/Civic Center,"37.78751",-122.40929,Entire home/apt,4,1.0,0,2,299.00,t,24,54,84,355,9,4.89,4.78,5.0,5.0,5.0,5.0,4.67,19,"0.12","94102"
"7754018",https://www.airbnb.com/rooms/7754018,"22267033",https://www.airbnb.com/users/show/22267033,Jennifer,within a day,0.87000000000000000000,0.18000000000000000000,f,"77",Downtown/Civic Center,"37.78659",-122.41119,Entire home/apt,4,1.0,0,2,306.00,t,24,54,84,355,13,4.92,5.0,5.0,5.0,5.0,4.92,4.92,19,"0.13","94102"
